ID,Posted at,Screen name,Text
1001722966621741056,2018-05-30 07:12:21 +0000,magathemaga1,RT @gatewaypundit: Planet of the FAKES: Left-wing journalists use Roseanne distraction to pretend they’re not hate-filled bigots https://t.co/Su8WacPank
1001722030738288640,2018-05-30 07:08:37 +0000,magathemaga1,RT @strmsptr: Well  #MOLeg you got your scalp. Remember kiddos. Vote Yes on Prop A. Vote no on the gas tax! Modot can dig into… https://t.co/KcGAXjl0fU
1001722020617506817,2018-05-30 07:08:35 +0000,magathemaga1,RT @pink_lady56: How soon the left forgets....... https://t.co/XSl2BIjt3S
1001721999155236864,2018-05-30 07:08:30 +0000,magathemaga1,RT @strmsptr: Hey @BburgHSBruins   This guy just offended me. But do not fire him or discipline him in any manner. I can say this… https://t.co/WQvZ8BBjM6
1001721972928253952,2018-05-30 07:08:24 +0000,magathemaga1,"RT @OliverMcGee: I’m a black man and I stand with @therealroseanne! Yes, she made a horrible joke and she apologized. 

I see comedi… https://t.co/9NdbaaxcUZ"
1001721961691705345,2018-05-30 07:08:21 +0000,magathemaga1,"RT @Real_PeachyKeen: Screw you @ABCNework.

I STAND WITH @therealroseanne!

#IStandWithRoseanne
#IStandWithRoseanne 
#IStandWithRoseanne… https://t.co/bYV5lWIf89"
1001721938421706752,2018-05-30 07:08:15 +0000,magathemaga1,"Hey

What happened to the dead intern?

@MSNBC there is no apology for Lori Klaustius unexplained death and no inve… https://t.co/s9IfV5zRvb"
1001721535927848960,2018-05-30 07:06:39 +0000,magathemaga1,RT @TheRealHublife: This guy murdered his intern while in office as a Congressman. Never forget that. https://t.co/lGdOUeJMcp
1001721462934396928,2018-05-30 07:06:22 +0000,magathemaga1,"RT @Str8DonLemon: Liberals think rules don't apply to them. They dont think YOUR vote counts & R seeking 2 undo the election

✔… https://t.co/w5FAKLlyFt"
1001685109622431745,2018-05-30 04:41:55 +0000,magathemaga1,"RT @magathemaga1: We arent trolls, and we arent going anywhere.

Why do Democrats support Ms-13?

You know whays sad? Hiw Democrats c… https://t.co/TIvmeugJrk"
1001683439832256517,2018-05-30 04:35:17 +0000,magathemaga1,"RT @magathemaga1: The affair was consensual and Katrina Sneed isnt a victim.

Quit lying to people. Do you hate women? Becayse your t… https://t.co/kOAgFvUqO9"
1001681715184758786,2018-05-30 04:28:25 +0000,magathemaga1,"RT @magathemaga1: The affair was consensual.

Katrina was an active part in that affair and he is a victim. I'm gonna let it it go bu… https://t.co/GHDfBi152v"
