id,created_at,fav,rt,text,media1,media2,media3,media4,compound,neg,neu,pos
,2018-05-21T15:56:06,4,6,"@LovesRemo @AlexFreiheit2 @Hope4Hopeless1 @SykesforSenate @brannumpants @smart_hillbilly @Change @AP4Liberty Time won't change Austin Petersen because he's a self professed ideologue, and Ideologues are incapable of change.

Definition:

1: an impractical idealist : theorist

2: an often blindly partisan advocate or adherent of a particular ideology.

Mirriam Webster. https://t.co/mDXZ2A7yOa",,,,,0,0.055,0.89,0.055
,2018-05-21T15:36:30,2,0,@BigLeague2020 @Hope4Hopeless1 @AlexFreiheit2 @SykesforSenate @brannumpants @smart_hillbilly @Change @AP4Liberty You humble me @BigLeague2020 and I cannot begin to tell you how much I appreciate your kind words. Thank you. 🇺🇸 https://t.co/KnPMAaob43,,,,,0.8225,0,0.744,0.256
,2018-05-21T15:29:05,0,2,RT @LovesRemo: @AlexFreiheit2 @joel_capizzi @Hope4Hopeless1 @SykesforSenate @brannumpants @smart_hillbilly @Change @AP4Liberty Doesn’t real…,,,,,0,0,1,0
,2018-05-21T15:21:03,3,0,@charliekirk11 @Str8DonLemon Enough to fund 3 border walls with change left over.,,,,,0,0,1,0
,2018-05-21T15:19:46,0,12690,"RT @charliekirk11: Annual cost of illegal immigration by state:

CA.. $21.8 Billion 
NY.. $9.5 Billion 
TX.. $8.9 Billion 
FL.. $5.5 Billio…",,,,,-0.5574,0.153,0.847,0
,2018-05-21T14:37:28,4,2,"@Str8DonLemon @RealTravisCook @Avenge_mypeople @JCPenknife @blackwidow07 @philip_saulter @HotPokerPrinces @TessonFerryGOP @Lautergeist @LarrySchweikart @smart_hillbilly Hawley is running it. Mark it down, if he's elected to the US Senate, he'll roll on the President in a heartbeat if it means feathering his own nest and moving up another rung on the political ladder.",,,,,0,0,1,0
,2018-05-21T14:34:16,0,3,RT @Saphina77: @Str8DonLemon @RealTravisCook @Avenge_mypeople @JCPenknife @blackwidow07 @philip_saulter @HotPokerPrinces @TessonFerryGOP @L…,,,,,0,0,1,0
,2018-05-21T14:34:09,0,24,"RT @Str8DonLemon: INNOCENT MAN FIGHTS BACK

#Missouri Coup is on!

Are U against:

✔Witch Hunts?
✔Prosecutorial Misconduct?
✔Undoing electi…",,,,,-0.2387,0.176,0.689,0.135
,2018-05-21T14:33:15,0,647,RT @Jamierodr10: We Completely Agree With You @AlanDersh! A special Counsel Was Definitely The Worst Way Of Getting To The Truth! There Was…,,,,,0.7164,0.127,0.528,0.344
,2018-05-21T14:31:59,3,2,"@AlexFreiheit2 @Hope4Hopeless1 @SykesforSenate @brannumpants @smart_hillbilly @Change @AP4Liberty One last thing son, I could paper your walls with screenshots of his deleted anti-never-Trump tweets and run your devices out of memory with videos of his self-absorbed anti-Trump open borders rants and diatribes but I've wasted way to much time on you already.",,,,,-0.714,0.11,0.89,0
